snapped_at,price,market_cap,total_volume
2021-12-12 00:00:00 UTC,4079.814930569866,484278596802.5053,19796149221.596004
2021-12-13 00:00:00 UTC,4135.841510137412,490316653455.3707,14046344322.674688
2021-12-14 00:00:00 UTC,3782.8952622347147,449137302105.9432,24089144863.40074
2021-12-15 00:00:00 UTC,3858.1644681806974,457658155854.8058,20766055169.54314
2021-12-16 00:00:00 UTC,4015.72254331389,476630620294.2814,26881290260.577652
2021-12-17 00:00:00 UTC,3971.5597663421136,471365651341.3005,19166579837.021267
2021-12-18 00:00:00 UTC,3886.7473617182886,462267569583.3989,23209497898.091805
2021-12-19 00:00:00 UTC,3966.4253516705508,471195598700.43604,18728700443.97014
2021-12-20 00:00:00 UTC,3928.8417238716206,467396185408.52454,15960000522.484169
2021-12-21 00:00:00 UTC,3950.4823919860964,471319155562.1543,21439121593.0351
2021-12-22 00:00:00 UTC,4036.549717813428,480570348192.474,16630181836.72027
2021-12-23 00:00:00 UTC,3992.5945766373156,475334762859.67194,14022344430.178228
2021-12-24 00:00:00 UTC,4113.529931874606,488290658809.1535,18571462177.267685
2021-12-25 00:00:00 UTC,4055.1173669313243,482498690510.26416,13351470832.627863
2021-12-26 00:00:00 UTC,4110.571870853741,488792890035.21063,11869342790.219467
2021-12-27 00:00:00 UTC,4075.03161894955,484795501758.7465,11815773894.02084
2021-12-28 00:00:00 UTC,4045.051350119327,481030381194.1921,11725230819.88359
2021-12-29 00:00:00 UTC,3807.3603674991996,453976220406.2239,18009599978.903225
2021-12-30 00:00:00 UTC,3644.405516878227,432082393736.3374,15528813680.462475
2021-12-31 00:00:00 UTC,3714.945456115339,441654436877.796,13445245167.227766
2022-01-01 00:00:00 UTC,3686.4025423019352,439790867552.76666,14298378834.359474
2022-01-02 00:00:00 UTC,3780.315874327848,449804685410.7303,9948120591.378103
2022-01-03 00:00:00 UTC,3835.3959914939574,456852400304.9327,10069690529.898535
2022-01-04 00:00:00 UTC,3769.4049401148714,448609586227.47644,12462872357.255108
2022-01-05 00:00:00 UTC,3794.908130100449,454574318762.6068,13853786397.222265
2022-01-06 00:00:00 UTC,3556.9062274078738,424088794962.4891,18782873941.21831
2022-01-07 00:00:00 UTC,3416.8260086159135,407652437129.1328,24467182063.00624
2022-01-08 00:00:00 UTC,3201.79457434796,381283293110.7904,24359369448.53183
2022-01-09 00:00:00 UTC,3101.0409016141402,369734313550.987,15966769090.792395
2022-01-10 00:00:00 UTC,3156.967262159481,375219467789.3698,11906478540.265388
2022-01-11 00:00:00 UTC,3086.7290024387257,367654760059.0176,19655314714.55994
2022-01-12 00:00:00 UTC,3246.413723028553,387505881839.82996,14922195360.075489
2022-01-13 00:00:00 UTC,3378.0358951715943,402763358249.81146,15285972614.67417
2022-01-14 00:00:00 UTC,3256.7588661330324,388039946028.0792,13999771252.160748
2022-01-15 00:00:00 UTC,3311.986061274383,394664610644.99524,12316286854.849726
2022-01-16 00:00:00 UTC,3331.246655159985,396899234936.6389,8659658467.059889
2022-01-17 00:00:00 UTC,3356.2954438590405,400232172277.67896,9002833937.226437
2022-01-18 00:00:00 UTC,3216.592980619574,383428420242.12994,11938682376.103683
